-10	-5	0	0	0	0	-5	-10
-5	-2	0	0	0	0	-2	-5
0	0	0	0	0	0	0	0
0	0	0	2	2	0	0	0
0	0	0	2	2	0	0	0
0	0	0	0	0	0	0	0
-5	-2	0	0	0	0	-2	-5
-10	-5	0	0	0	0	-5	-10
